nuance_found_t0,nuance_found_period,nuance_found,tls_found_t0,tls_found_period,tls_found,delta,found_duration,found_period,found_t0,planet_period,planet_radius,star_amplitude,star_mass,star_period,star_radius,tau,transit_depth,transit_duration,transit_t0
1.4902875928164576,0.1,True,1.4913674306802844,1.1999199919991999,False,3.637094514664394,0.020745794289861785,0.1,1.4902875928164576,0.2,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,8.118265449219495,0.09996165855303536,0.020745794289861785,0.09022451374001095
1.6710776349961804,0.7159115911591158,True,1.6724024033882086,0.7159115911591158,True,3.637094514664394,0.0317332951533361,0.7159115911591158,1.6710776349961804,0.7157894736842105,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,5.307355072525273,0.09996165855303536,0.0317332951533361,0.2414214726908724
2.0152790960637503,1.2315331533153315,True,2.015950723405964,1.2315331533153315,True,3.637094514664394,0.03802543177781597,1.2315331533153315,2.0152790960637503,1.231578947368421,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,4.429137477888052,0.09996165855303536,0.03802543177781597,0.7836305454966604
3.0597066369155073,1.7471547154715472,True,3.0583799754221186,3.4945994599459946,True,3.637094514664394,0.04272822936451916,1.7471547154715472,3.0597066369155073,1.7473684210526317,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,3.9416532700943887,0.09996165855303536,0.04272822936451916,1.3107856661993322
3.2083153428611695,2.2627762776277627,True,2.066744340298677,1.1312431243124312,True,3.637094514664394,0.046575588764825177,2.2627762776277627,3.2083153428611695,2.2631578947368425,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,3.61605444969048,0.09996165855303536,0.046575588764825177,0.94313170609399
3.2110930756825837,2.7783978397839784,True,3.214869686833331,5.555995599559956,True,3.637094514664394,0.04987468615876053,2.7783978397839784,3.2110930756825837,2.7789473684210533,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,3.3768606475815774,0.09996165855303536,0.04987468615876053,0.4311995029994495
4.249965150891512,3.295109510951095,True,4.249375227387386,3.295109510951095,True,3.637094514664394,0.05278699983228718,3.295109510951095,4.249965150891512,3.2947368421052636,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,3.190555734084095,0.09996165855303536,0.05278699983228718,0.9557522193403851
5.031896940119623,3.8107310731073105,True,2.264691571598631,1.6773877387738774,False,3.637094514664394,0.05540918008478881,3.8107310731073105,5.031896940119623,3.810526315789474,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,3.039566092518944,0.09996165855303536,0.05540918008478881,1.2217728429706658
3.393034575485217,4.326352635263526,True,2.94068459832448,1.6773877387738774,False,3.637094514664394,0.057804210540736846,4.326352635263526,3.393034575485217,4.326315789473685,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,2.9136262466781386,0.09996165855303536,0.057804210540736846,3.3938342781875654
3.8152499643401825,4.843064306430643,True,3.806014528183695,4.8463346334633455,True,3.637094514664394,0.06001569100282553,4.843064306430643,3.8152499643401825,4.842105263157896,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,2.80626386509606,0.09996165855303536,0.06001569100282553,3.815346178290597
4.387462925551517,5.3565056505650555,True,2.6115617012770116,1.3405440544054406,False,3.637094514664394,0.062075200029222774,5.3565056505650555,4.387462925551517,5.357894736842106,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,2.713158635344131,0.09996165855303536,0.062075200029222774,4.385540523278173
2.6708240419175127,5.873217321732173,True,2.247486868592506,1.6773877387738774,False,3.637094514664394,0.06400642927348581,5.873217321732173,2.6708240419175127,5.873684210526316,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,2.631296057469132,0.09996165855303536,0.06400642927348581,2.6698201736311375
7.776296967676899,6.388838883888388,True,2.6094046414810697,1.3405440544054406,False,3.637094514664394,0.06582766200954533,6.388838883888388,7.776296967676899,6.389473684210527,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,2.558496836414733,0.09996165855303536,0.06582766200954533,1.3847706922034235
8.048514784175495,6.9055505550555045,True,2.2469870057836165,1.6773877387738774,False,3.637094514664394,0.06755333796397345,6.9055505550555045,8.048514784175495,6.905263157894738,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,2.4931390524302324,0.09996165855303536,0.06755333796397345,1.1430946687366457
6.804090480181912,7.418991899189918,True,2.606832651817763,1.3405440544054406,False,3.637094514664394,0.06919508373832707,7.418991899189918,6.804090480181912,7.421052631578948,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,2.433985998729451,0.09996165855303536,0.06919508373832707,6.804167104763601
4.8943991654596175,7.936793679367936,True,2.60530956498392,1.3405440544054406,False,3.637094514664394,0.07076241543120779,7.936793679367936,4.8943991654596175,7.936842105263159,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,2.3800751284943154,0.09996165855303536,0.07076241543120779,4.8944851057481
7.019364773841517,8.454595459545954,True,2.6053500675834176,1.3405440544054406,False,3.637094514664394,0.07226323205840574,8.454595459545954,7.019364773841517,8.452631578947368,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,2.330643955474854,0.09996165855303536,0.07226323205840574,7.020505707903207
1.5471148559108991,0.16867686768676868,False,2.2411758112982847,1.6773877387738774,False,3.637094514664394,0.07370417089926612,0.16867686768676868,1.5471148559108991,8.968421052631578,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,2.285079160990562,0.09996165855303536,0.07370417089926612,2.729541763428745
5.566610508241865,9.482568256825681,True,2.2409377098160803,1.6773877387738774,False,3.637094514664394,0.07509086904734956,9.482568256825681,5.566610508241865,9.48421052631579,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,2.2428807541673352,0.09996165855303536,0.07509086904734956,5.564653709693598
9.98737229352264,9.996009600960095,True,2.6022797522530325,1.3405440544054406,False,3.637094514664394,0.07642815962816472,9.996009600960095,9.98737229352264,10.0,10.675702251376705,0.36357,0.287557,0.33683973,0.309563,2.2036362751555147,0.09996165855303536,0.07642815962816472,9.984445055631829
1.5430645164233283,0.1,True,1.9439186364539822,1.1999199919991999,False,3.371978059619979,0.020745794289861785,0.1,1.5430645164233283,0.2,11.087442384764712,0.36357,0.287557,0.33683973,0.309563,8.118265449219495,0.10782098624952922,0.020745794289861785,0.14287079708296585
2.0638283319849116,0.7159115911591158,True,2.0640762044505223,0.7159115911591158,True,3.371978059619979,0.0317332951533361,0.7159115911591158,2.0638283319849116,0.7157894736842105,11.087442384764712,0.36357,0.287557,0.33683973,0.309563,5.307355072525273,0.10782098624952922,0.0317332951533361,0.6341522105832955
1.7402835467437399,1.2315331533153315,True,1.7402973187050068,1.2315331533153315,True,3.371978059619979,0.03802543177781597,1.2315331533153315,1.7402835467437399,1.231578947368421,11.087442384764712,0.36357,0.287557,0.33683973,0.309563,4.429137477888052,0.10782098624952922,0.03802543177781597,0.5081179380594002
1.7027841536546475,1.7471547154715472,True,3.4540406237767574,3.4935093509350934,True,3.371978059619979,0.04272822936451916,1.7471547154715472,1.7027841536546475,1.7473684210526317,11.087442384764712,0.36357,0.287557,0.33683973,0.309563,3.9416532700943887,0.10782098624952922,0.04272822936451916,1.7008682833655615
2.4013839582403307,2.2627762776277627,True,2.403515418406488,1.1312431243124312,True,3.371978059619979,0.046575588764825177,2.2627762776277627,2.4013839582403307,2.2631578947368425,11.087442384764712,0.36357,0.287557,0.33683973,0.309563,3.61605444969048,0.10782098624952922,0.046575588764825177,0.13650624649013246
2.5805477252215496,2.7783978397839784,True,2.5769163855031976,5.558175817581757,True,3.371978059619979,0.04987468615876053,2.7783978397839784,2.5805477252215496,2.7789473684210533,11.087442384764712,0.36357,0.287557,0.33683973,0.309563,3.3768606475815774,0.10782098624952922,0.04987468615876053,2.5781256538576165
1.7138950849403045,3.294019401940194,True,1.710011004965144,3.292929292929293,True,3.371978059619979,0.05278699983228718,3.294019401940194,1.7138950849403045,3.2947368421052636,11.087442384764712,0.36357,0.287557,0.33683973,0.309563,3.190555734084095,0.10782098624952922,0.05278699983228718,1.7116878388104702
1.706950752886769,3.8107310731073105,True,1.7015518388219346,3.8118211821182117,True,3.371978059619979,0.05540918008478881,3.8107310731073105,1.706950752886769,3.810526315789474,11.087442384764712,0.36357,0.287557,0.33683973,0.309563,3.039566092518944,0.10782098624952922,0.05540918008478881,1.7069579400917991
5.374946943564281,4.326352635263526,True,5.373124816346282,4.328532853285328,True,3.371978059619979,0.057804210540736846,4.326352635263526,5.374946943564281,4.326315789473685,11.087442384764712,0.36357,0.287557,0.33683973,0.309563,2.9136262466781386,0.10782098624952922,0.057804210540736846,1.0495476203461114
2.777766755541961,4.841974197419741,True,2.779793131446526,4.839793979397939,True,3.371978059619979,0.06001569100282553,4.841974197419741,2.777766755541961,4.842105263157896,11.087442384764712,0.36357,0.287557,0.33683973,0.309563,2.80626386509606,0.10782098624952922,0.06001569100282553,2.778514573355448
2.65276877857832,5.358685868586858,True,2.6409282173264117,1.3405440544054406,False,3.371978059619979,0.062075200029222774,5.358685868586858,2.65276877857832,5.357894736842106,11.087442384764712,0.36357,0.287557,0.33683973,0.309563,2.713158635344131,0.10782098624952922,0.062075200029222774,2.6563449171071185
5.561055042599037,5.873217321732173,True,2.2356667115607873,1.6773877387738774,False,3.371978059619979,0.06400642927348581,5.873217321732173,5.561055042599037,5.873684210526316,11.087442384764712,0.36357,0.287557,0.33683973,0.309563,2.631296057469132,0.10782098624952922,0.06400642927348581,5.560451337438191
