,Unnamed: 0,Name,ra_epoch2000,dec_epoch2000,RA,DEC,Tmag,parallax,parallax_error,distL1350,MG,bp_rp,LS_Period,Log10_LS_Prob,Amplitude,Duration,flares,flarerate,teff_val,BC,L,Lergs,MeanAmp,MeanEnergy,MeanFlareDuration,MinAmp,MinEnergy,MinFlareDuration,MaxAmp,MaxEnergy,MaxFlareDuration,star_radius,star_mass,star_logg
353,376,386688792,188.7942887861975,-15.573948622503,12:35:10.63,-15:34:26.2,13.83,19.1304,0.0801,52.274619785315224,11.582248586500764,2.980832,0.44797025,-570.30948,0.02056,21.672567,2,0.0922825616365611,4365.18,-0.18356,0.0021703239598752,7.813166255550857e+30,0.207,6.0999999999999996e+32,11.0,0.122,5.1999999999999996e+32,10.0,0.293,7.1e+32,12.0,0.240379,0.210521,4.99957
354,377,360899037,190.7671557833135,-74.4604547612252,12:43:04.12,-74:27:37.6,13.77,12.7154,0.0415,78.64641965990415,10.59512721818122,2.746549,0.87572938,-1855.42188,0.04051,48.935859,4,0.0817396502634193,3970.53,-0.38304,0.0064738870367113,2.330599333216081e+31,0.389,3.9e+33,12.0,0.228,1.5000000000000002e+33,6.0,0.763,7.400000000000001e+33,18.0,0.327922,0.308693,4.89605
355,378,131309921,191.6784468459229,-30.5249895650248,12:46:42.83,-30:31:30.0,12.89,16.6235,0.053,60.15699929640306,10.329259175040496,2.758754,0.64113042,-3280.51839,0.02123,21.673956,0,0.0,4065.60009765625,-0.32705,0.0078544599606387,2.827605585829961e+31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362673,0.348835,4.86166
356,379,219886821,193.1226168515865,-23.4593585530999,12:52:29.43,-23:27:33.7,10.47,17.8495,0.0467,56.02472935075298,7.788645164081279,1.854244,0.5342739,-520.46155,0.00206,21.676734,0,0.0,4142.64,-0.28555,0.0784805311551417,2.8252991215851014e+32,,,,,,,,,,0.644664,0.623112,4.61397
357,380,408513593,194.7390805034847,-22.8235214587137,12:58:57.38,-22:49:24.7,12.58,12.6187,0.0581,79.25072770112962,9.434185706425875,2.507752,0.93498114,-1191.66896,0.01216,21.669789,0,0.0,3793.10009765625,-0.49949,0.0209952821109141,7.558301559929077e+31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.470828,0.468498,4.76305
358,381,25993470,194.9831620002424,-16.8165193582878,12:59:55.96,-16:48:59.5,13.14,15.2728,0.0827,65.47962558991571,10.45247206266414,2.771308,0.62018627,-1475.65364,0.01942,21.673956,4,0.1845532952083136,4065.60009765625,-0.32705,0.0070118267211043,2.524257619597572e+31,0.148,1.6e+33,10.0,0.097,7.1e+32,6.0,0.192,3e+33,16.0,0.34705,0.330799,4.87685
359,382,428710803,196.1343632298559,-18.7660565679844,13:04:32.25,-18:45:57.8,13.53,14.5907,0.1282,68.54712437902677,10.764521797918366,2.955547,0.46223761,-2018.14386,0.03934,21.6684,0,0.0,3485.800048828125,-0.72727,0.0076050011434267,2.7378004116336473e+31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327215,0.307876,4.89678
360,383,124091763,196.2336552278266,-31.4908009139592,13:04:56.08,-31:29:26.9,13.1,16.8329,0.0788,59.41001660848144,10.701426631066337,2.84329,0.80402897,-639.55653,0.01107,21.667011,0,0.0,4011.39990234375,-0.35831,0.0057379049951484,2.065645798253435e+31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32551,0.305909,4.89853
361,384,1728294,196.879437773965,-17.5498410988516,13:07:31.07,-17:32:59.4,11.8,29.492,0.1148,33.90851504074277,10.547593144552856,2.816178,0.76895628,-4921.19048,0.02761,21.661455,3,0.1384948518001214,3863.800048828125,-0.44691,0.0071734279356016,2.582434056816589e+31,0.137,1.4e+33,9.3,0.029,2.3e+32,6.0,0.241,3.1e+33,14.0,0.339501,0.322071,4.88434
362,385,124401019,198.1295730320139,-32.4797814733572,13:12:31.10,-32:28:47.2,11.43,27.916,0.0418,35.82190946612229,9.993788340271625,2.582982,0.53312672,-2998.6116,0.01405,21.667011,9,0.4153780140694071,3603.800048828125,-0.63863,0.0142539966720874,5.131438801951477e+31,0.026,5.9e+32,8.7,0.012,2.1e+32,6.0,0.098,2.7e+33,16.0,0.390606,0.380836,4.83533
363,386,124568620,199.4226958721293,-29.9750128540142,13:17:41.45,-29:58:30.0,12.02,32.1544,0.0869,31.100391861919263,11.01328969435182,2.861127,0.78113213,-371.91729,0.00406,21.6684,2,0.0923003082830296,3892.300048828125,-0.42545,0.0045799856906895,1.648794848648226e+31,0.056,2.2e+32,6.0,0.035,1.6e+32,6.0,0.077,2.8e+32,6.0,0.286789,0.261618,4.94061
364,387,124568751,199.4264998673452,-30.2041772256874,13:17:42.36,-30:12:15.0,12.56,15.5472,0.0962,64.32507203305349,9.808686593909876,2.550051,0.63617986,-380.34515,0.0057,21.667011,3,0.1384593380231357,3670.10009765625,-0.58978,0.0161598509833339,5.817546354000213e+31,0.06,1e+33,6.7,0.045,8.1e+32,6.0,0.074,1.4e+33,8.0,0.40844,0.400976,4.81893
365,388,98040370,200.0711104165739,-28.4717094486264,13:20:17.07,-28:28:18.2,13.43,19.7612,0.1501,50.60994533918972,11.408446658733784,3.086944,0.8600619,-299.92651,0.00954,21.672567,0,0.0,4168.7998046875,-0.27222,0.0027638172990131,9.949742276447263e+30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271457,0.244424,4.95881
366,389,101690907,200.3521612810595,-24.4438413455784,13:21:24.52,-24:26:37.8,13.14,16.0487,0.0633,62.3122369979896,10.551365286861795,2.736312,0.15060237,-86.91813,0.00401,21.678123,0,0.0,4089.18,-0.31397,0.0063247284661546,2.276902247815674e+31,,,,,,,,,,0.334107,0.315837,4.88976
367,390,316577292,203.5727653993009,-63.2404745975493,13:34:17.46,-63:14:25.7,13.08,23.1308,0.049,43.2327819002154,11.314090090080867,3.064241,0.56971109,-2277.01974,0.17511,21.328095,2,0.0937730256734133,3675.699951171875,-0.58571,0.0040239072296712,1.448606602681653e+31,0.619,2.4e+33,7.0,0.527,2.3e+33,6.0,0.711,2.5000000000000002e+33,8.0,0.274551,0.247873,4.95505
368,391,418464881,204.7536740257104,-78.3736756034451,13:39:00.88,-78:22:25.2,12.23,7.6481,0.0307,130.75543818253976,7.54548719782718,1.813436,0.21456225,-131.59279,0.0023,48.942804,0,0.0,4061.24,-0.32947,0.1022334752922042,3.680405110519355e+32,,,,,,,,,,0.68229,0.650825,4.58359
369,392,349130112,204.9111266489244,-20.9715490780228,13:39:38.67,-20:58:17.6,13.19,25.8349,0.0716,38.70791611504387,11.60364104396042,3.060166,0.41625372,-2062.87098,0.02064,21.675345,0,0.0,3674.39990234375,-0.58661,0.0030845199967896,1.1104271988442564e+31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242502,0.21279,4.99659
370,393,418471427,205.5397280476791,-79.1227064223604,13:42:09.53,-79:07:21.7,12.56,20.6741,0.0543,48.3703546919898,10.59407563994328,2.90442,0.42298292,-2309.50822,0.01691,48.926136,10,0.2043897355801815,3939.699951171875,-0.38937,0.0065180508129435,2.3464982926596663e+31,0.108,1e+33,10.8,0.043,3e+32,6.0,0.198,1.8e+33,24.0,0.347615,0.331451,4.87629
371,394,441830360,207.1866710417454,-25.2463748910891,13:48:44.80,-25:14:46.9,12.68,12.634,0.0481,79.15372337118498,9.4857942560911,2.475988,0.76972391,-2730.68052,0.02463,19.287654,3,0.1555399116968813,3434.75,-0.81676,0.0268155246850409,9.653588886614738e+31,0.248,7.5e+33,10.7,0.092,2.3e+33,6.0,0.48,1.3999999999999998e+34,14.0,0.459721,0.456878,4.77288
372,395,242534947,215.0307244432359,-42.8836063600335,14:20:07.37,-42:53:01.0,13.61,26.3675,0.1319,37.92734803314701,12.274284615491512,3.198682,0.4141684,-953.67105,0.02817,19.286265,0,0.0,3423.0,-0.77608,0.0019802415042598,7.128869415335575e+30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196143,0.165207,5.07095
373,396,125986810,216.707094704664,-32.9469424613488,14:26:49.70,-32:56:49.0,12.9,39.5561,0.095,25.28083982282681,12.39431651500972,3.241407,0.41632771,-277.56338,0.00575,19.284876,0,0.0,3346.0,-0.83818,0.0018773506450492,6.758462322177457e+30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188748,0.158029,5.08504
374,397,392785968,218.0199718685987,-33.4404976315452,14:32:04.79,-33:26:25.8,12.09,37.7858,0.069,26.465143092735843,11.504351767532738,3.137935,0.96527793,-1847.99335,0.01098,19.282098,2,0.1037231529473608,3660.800048828125,-0.59661,0.0034111694760244,1.2280210113687875e+31,0.049,1.6e+32,7.0,0.018,7.8e+31,6.0,0.079,2.5e+32,8.0,0.264372,0.236573,4.9676
375,398,12131582,218.3387416463833,-23.0380019926201,14:33:21.30,-23:02:16.8,13.18,29.1876,0.0817,34.261654672924635,11.786963332659983,2.906507,0.97312055,-519.01444,0.01014,19.284876,0,0.0,3839.699951171875,-0.4649,0.0023290277425611,8.384499873219963e+30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216682,0.18576,5.03537
376,399,11182,219.1531491970877,-24.7630227089095,14:36:36.76,-24:45:46.9,12.97,15.4842,0.0774,64.58511142109558,10.36313993424282,2.877945,0.97312264,-519.82255,0.01097,19.287654,3,0.1555399116968813,3848.89990234375,-0.45809,0.0085897402118451,3.0923064762642685e+31,0.143,1.3000000000000002e+33,7.3,0.087,7.3e+32,6.0,0.205,2.1e+33,10.0,0.369387,0.356564,4.85524
377,400,418807720,219.8968717378728,-80.8106806178804,14:39:35.25,-80:48:38.5,13.23,19.058,0.061,52.47245735537831,11.063009983668977,2.950642,0.65728911,-342.49566,0.00948,26.518788,1,0.037709114006266,3643.10009765625,-0.60966,0.0051839406209347,1.8662186235365064e+31,0.191,1e+33,8.0,0.191,1e+33,8.0,0.191,1e+33,8.0,0.293263,0.268949,4.93322
378,402,70111,221.2041558212896,-29.6985990540196,14:44:49.00,-29:41:55.0,11.6,19.3531,0.5133,51.742810508550896,9.368012927265807,2.49629,0.52154575,-605.46607,0.00521,19.283487,5,0.2592892042813626,3493.5,-0.72136,0.0273740363871639,9.854653099379025e+31,0.053,1.5000000000000002e+33,8.0,0.021,6.0999999999999996e+32,6.0,0.091,2.6000000000000003e+33,10.0,0.480412,0.478366,4.7546
379,403,75930799,226.6307637452381,-31.2506190298713,15:06:31.38,-31:15:02.2,12.96,17.3943,0.0958,57.49351117747281,10.52402283905944,2.790902,0.88663521,-1052.30128,0.02042,19.286265,0,0.0,3774.699951171875,-0.51306,0.007791388389847,2.80489982034494e+31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351262,0.335666,4.87271
380,404,54249571,231.3266914692354,-32.8466536937182,15:25:18.41,-32:50:48.0,13.46,23.4284,0.1505,42.68670671105568,11.575835749098886,3.030329,0.89325828,-1274.63958,0.02189,19.289043,0,0.0,3956.35,-0.39187,0.002644927043612,9.521737357003436e+30,,,,,,,,,,0.244912,0.215374,4.99324
381,405,290408720,234.7399980830384,-87.7639574059006,15:38:57.60,-87:45:50.2,13.23,40.6568,0.0924,24.596383293228996,12.644217739131156,3.44904,0.26575526,-770.5456,0.00934,53.719575,0,0.0,3676.27,-0.59421,0.0011912335483128,4.288440773926145e+30,,,,,,,,,,0.183125,0.152651,5.09627
382,406,263712928,235.0759499435287,-66.4541212230695,15:40:18.23,-66:27:14.8,13.29,17.3931,0.0482,57.494928025384695,10.726326326790367,2.70977,0.22330971,-1216.3355,0.03136,26.532678,0,0.0,3791.10009765625,-0.50095,0.0063951312308368,2.3022472431012637e+31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310995,0.289201,4.91376
383,407,442570321,236.9565326325822,-32.0933778638909,15:47:49.57,-32:05:36.2,11.04,24.425,0.0563,40.94208660298193,9.08712213701089,2.105226,0.29603401,-276.74996,0.00245,17.405559,0,0.0,4059.0,-0.33074,0.024742703285574,8.907373182806648e+31,,,,,,,,,,0.457707,0.454751,4.77467
384,408,94833032,242.4537156072063,-30.5156082628595,16:09:48.89,-30:30:56.2,13.15,22.5069,0.0904,44.43222906435551,11.397152493207528,2.976179,0.73819252,-198.49069,0.01237,17.40417,0,0.0,3273.33,-0.99413,0.0054298897152988,1.954760297507598e+31,,,,,,,,,,0.25707,0.228552,4.97695
385,409,392034167,245.6375926018488,-29.5216668196897,16:22:33.02,-29:31:18.0,11.83,14.2345,0.0557,70.25394840239585,8.837159312901932,2.284988,0.14121216,-183.51575,0.00346,17.40417,0,0.0,3944.300048828125,-0.38585,0.0327699878046846,1.1797195609686486e+32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536833,0.533258,4.70533
386,410,204875363,248.1112775429911,-28.886684543255,16:32:26.71,-28:53:12.1,12.67,28.1809,0.0825,35.48562735683447,11.179494561982017,3.005653,0.43703572,-651.76984,0.02728,17.401392,6,0.3448000022067199,3869.5,-0.44268,0.0039927689146579,1.4373968092768652e+31,0.377,2e+33,15.0,0.046,4.3e+32,6.0,1.685,7.700000000000001e+33,34.0,0.285601,0.260277,4.94198
387,411,386816160,249.6221264842848,-31.2518946673673,16:38:29.31,-31:15:06.8,12.28,20.5135,0.0612,48.74923735918912,10.11212587042072,2.767473,0.94392815,-2884.51276,0.02849,17.401392,2,0.1149333340689066,3832.0,-0.47067,0.0109500892177378,3.9420321183856297e+31,0.181,2.8e+33,11.0,0.032,5.1999999999999996e+32,8.0,0.33,5e+33,14.0,0.399398,0.390801,4.82721
388,412,386713079,249.6634046316844,-34.8280988280993,16:38:39.22,-34:49:41.2,12.08,37.6655,0.0675,26.549663753307584,11.324415874043972,2.897749,0.521083,-2282.10785,0.01768,17.40417,0,0.0,3829.51,-0.47672,0.0036051359985103,1.2978489594637374e+31,,,,,,,,,,0.26191,0.233861,4.97072
389,413,38597904,255.2953954230289,-32.9366557797647,17:01:10.89,-32:56:12.0,12.48,36.3082,0.0806,27.542256444142765,11.982968411699694,2.973205,0.16451458,-121.76582,0.00839,17.401392,1,0.0574666670344533,4131.10009765625,-0.29153,0.0016573897190838,5.966602988701712e+30,0.978,2.3e+33,12.0,0.978,2.3e+33,12.0,0.978,2.3e+33,12.0,0.205223,0.174182,5.05462
390,414,212316439,255.8444847887689,-53.1121411309116,17:03:22.68,-53:06:43.7,12.76,8.1672,0.0342,122.44508299306744,8.399379250403719,2.159481,0.33139271,-294.66992,0.00986,26.534067,0,0.0,3874.0,-0.43927,0.0515176798289163,1.8546364738409884e+32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585712,0.576272,4.66333
391,415,172889501,256.9489116168588,-59.5220640391471,17:07:47.74,-59:31:19.4,12.14,38.0616,0.0685,26.27336777718625,11.479692274192184,2.955887,0.82652201,-747.82141,0.00918,26.5299,1,0.0376933196129649,3402.199951171875,-0.79258,0.004179796074118,1.5047265866825052e+31,0.049,2.9e+32,8.0,0.049,2.9e+32,8.0,0.049,2.9e+32,8.0,0.247532,0.218194,4.98965
392,416,46157102,258.1514412204367,-30.927456174604,17:12:36.35,-30:55:38.8,12.9,6.4766,0.0292,154.40791956575595,7.783775142556415,1.718797,0.46908613,-722.15597,0.03592,17.40417,0,0.0,4227.0,-0.24389,0.0758657829042345,2.731168184552442e+32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627828,0.634,4.64448
393,417,151300352,258.7591620871037,-33.5611582279892,17:15:02.20,-33:33:40.2,9.22,38.594,0.0592,25.91088409306508,8.04994584202009,1.907065,0.31082531,-5960.6148,0.04179,17.387502,10,0.575125742616737,3983.33,-0.37517,0.0670022921486508,2.4120825173514323e+32,0.021,1.8e+33,10.2,0.003,2.6999999999999998e+32,6.0,0.053,4.5e+33,22.0,0.611092,0.597045,4.64186
394,418,384820235,261.3075731009915,-80.5830543866452,17:25:13.82,-80:34:59.0,10.05,38.247,0.0355,26.145886117802775,9.117079173923836,2.282923,0.56440505,-596.87966,0.00091,53.727909,0,0.0,3800.0,-0.49437,0.0279844216491276,1.007439179368597e+32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.480631,0.47859,4.75441
395,419,306359037,265.0221355064269,-62.6391781056044,17:40:05.31,-62:38:21.0,12.37,7.2298,0.1644,138.4523838106997,7.712127811837604,1.830604,0.13066707,-1769.07892,0.01894,26.532678,0,0.0,4088.89,-0.31413,0.0864571427011348,3.112457137240855e+32,,,,,,,,,,0.679879,0.649086,4.58551
396,420,326599544,268.870623747485,-51.1146792294109,17:55:28.95,-51:06:52.8,13.85,9.8602,0.0686,101.42727203816192,10.18620427515123,2.828406,0.73601321,-1488.31732,0.08124,23.479656,1,0.042590061796476,4035.800048828125,-0.34398,0.0091014438825188,3.276519797706801e+31,0.465,5.1000000000000005e+33,10.0,0.465,5.1000000000000005e+33,10.0,0.465,5.1000000000000005e+33,10.0,0.396972,0.388057,4.82944
397,421,381920488,270.2689112777135,-52.8852752043981,18:01:04.54,-52:53:07.0,12.94,23.1363,0.0618,43.22272972763841,11.019877043786977,2.731577,0.15145261,-111.06019,0.006,23.481045,1,0.0425875424198539,3936.81,-0.40425,0.0044642569238221,1.607132492575957e+31,0.616,6.600000000000001e+33,30.0,0.616,6.600000000000001e+33,30.0,0.616,6.600000000000001e+33,30.0,0.271441,0.244406,4.95883
398,422,326769598,270.52882493162,-40.2298629952534,18:02:06.92,-40:13:47.5,12.2,11.6503,0.0686,85.84046313183791,8.632323739515106,2.146375,0.31529988,-6110.44164,0.09539,23.481045,0,0.0,4077.60009765625,-0.32037,0.037257910890136,1.3412847920448997e+32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545387,0.541086,4.69792
399,423,194872493,271.4468177532363,-31.9703579424086,18:05:47.24,-31:58:13.3,13.32,7.301,0.0485,136.97901567278592,8.455802794711984,2.027207,0.47691428,-896.67771,0.10263,23.481045,0,0.0,3750.800048828125,-0.53065,0.0532033391029837,1.915320207707416e+32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565439,0.558932,4.68066
400,424,27734884,277.1039680537607,-30.1852939740156,18:28:24.95,-30:11:07.1,13.73,14.2,0.0773,70.42660053957661,10.701367371508068,2.686421,0.33683973,-3018.65367,0.36357,23.481045,0,0.0,3870.699951171875,-0.44173,0.0061964799452005,2.230732780272192e+31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309563,0.287557,4.91529
401,425,197156412,277.6742127806669,-31.7412855146328,18:30:41.81,-31:44:28.6,12.45,6.9832,0.038,143.20885665647864,7.703257612721286,1.786585,0.30365377,-109.3236,0.0068,23.481045,0,0.0,4140.0,-0.28689,0.0850066604545355,3.060239776363281e+32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65679,0.632191,4.60406
402,426,272774076,278.6056451442412,-35.3182499562998,18:34:25.35,-35:19:05.7,13.72,9.6055,0.0766,104.11975572200303,9.875787297354474,2.43516,0.12446599,-478.65832,0.03056,23.481045,0,0.0,4066.39990234375,-0.32656,0.0119209008909598,4.29152432074554e+31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375592,0.36369,4.84937
403,427,314671211,278.9520015965138,-39.6018689220747,18:35:48.48,-39:36:06.7,12.09,47.2777,0.1088,21.151843452067,11.685672882302416,2.965928,0.48632576,-1165.55883,0.00924,23.479656,4,0.1703602471859042,3414.12,-0.83808,0.003605477939778,1.297972058320094e+31,0.062,3.7999999999999996e+32,12.0,0.024,1.2e+32,6.0,0.157,9.3e+32,20.0,0.232039,0.201687,5.01162
404,428,379242338,283.3488437368989,-54.2519616978284,18:53:23.72,-54:15:07.1,12.4,13.9884,0.0561,71.4900430288381,9.318540207690717,2.524155,0.14764286,-255.62813,0.00487,27.195231,0,0.0,3511.5,-0.70766,0.0282909756352938,1.0184751228705789e+32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497496,0.495576,4.7396
405,429,261283885,292.4056221237827,-43.7413510638384,19:29:37.35,-43:44:28.9,11.58,30.2714,0.069,33.03482046463557,10.311762245614773,2.758101,0.38830096,-3248.2395,0.0168,23.469933,12,0.5112924693905176,4069.60009765625,-0.32481,0.0079656111322434,2.8676200076076378e+31,0.079,9.699999999999999e+32,10.7,0.015,1.2999999999999999e+32,6.0,0.476,6.300000000000001e+33,22.0,0.365184,0.351728,4.85925
406,430,376667947,292.640016956893,-66.5079600757587,19:30:33.60,-66:30:28.7,13.15,18.2559,0.0613,54.77802208445581,10.857238266152764,3.002007,0.47393568,-2206.92582,0.02195,27.188286,7,0.2574638209999703,4189.2001953125,-0.26209,0.004549259310189,1.6377333516680508e+31,0.166,9.6e+32,9.7,0.041,2.1e+32,6.0,0.367,2.1e+33,14.0,0.324304,0.304518,4.89978
407,431,396088793,297.0563506488345,-67.1291775871416,19:48:13.52,-67:07:45.0,12.84,35.1659,0.0605,28.43680546747862,12.04190796477648,3.049855,0.57797182,-115.64667,0.00315,27.192453,4,0.147099638270957,3648.10009765625,-0.60598,0.0020971466726085,7.549728021390616e+30,0.151,3.4e+32,8.5,0.042,8.6e+31,6.0,0.371,6.6e+32,12.0,0.205332,0.174291,5.05443
408,432,320783715,298.5700556630451,-55.6195754499184,19:54:16.81,-55:37:10.5,13.79,8.9932,0.0989,111.2209247809659,9.896660490837906,2.754993,0.41033784,-1534.38315,0.03119,27.193842,1,0.036773031188458,4089.199951171875,-0.31394,0.0115587747113469,4.161158896084914e+31,0.106,1.3000000000000002e+33,6.0,0.106,1.3000000000000002e+33,6.0,0.106,1.3000000000000002e+33,6.0,0.424438,0.418772,4.80442
409,434,29257288,312.7906883014713,-24.9715322565154,20:51:09.77,-24:58:17.5,11.86,44.1353,0.071,22.657716892908297,11.389055269972596,2.843774,0.44657497,-2370.88839,0.00892,25.128399,0,0.0,3937.10009765625,-0.3914,0.0031400596323692,1.1304214676529368e+31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247312,0.217956,4.98995
410,435,115190256,317.4672044724052,-39.8378708321282,21:09:52.13,-39:50:16.3,12.61,12.3364,0.0596,81.06459616464434,9.189638882298354,2.402876,0.54560013,-2619.04087,0.01672,25.133955,10,0.3978681429166241,3431.0,-0.82061,0.0353499205295911,1.2725971390652795e+32,0.135,9.400000000000001e+33,15.0,0.021,8.9e+32,6.0,0.684,4.1e+34,28.0,0.492227,0.490321,4.74422
411,436,92877691,318.1031582471289,-33.1276017106544,21:12:24.76,-33:07:39.4,13.62,19.2578,0.1017,51.92985235283132,11.473126560955183,3.060537,0.64505524,-267.21488,0.00856,25.125621,0,0.0,3876.699951171875,-0.43728,0.0030315265443972,1.0913495559830197e+31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261218,0.2331,4.9716
412,439,99769004,322.6075301854505,-23.5965687755979,21:30:25.81,-23:35:47.6,13.8,22.4046,0.093,44.63520406996935,12.062620376562284,3.243261,0.51893295,-196.58262,0.01004,25.129788,0,0.0,3719.89990234375,-0.55329,0.0019600531728529,7.056191422270513e+30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219845,0.189003,5.0303
413,441,139722169,322.9894702969436,-53.4108374688618,21:31:57.47,-53:24:39.0,12.25,33.5491,0.0469,29.807174124357516,11.23677897699412,2.858406,0.47174554,-1919.92042,0.00931,25.136733,0,0.0,3699.300048828125,-0.56835,0.0042523442528997,1.5308439310438998e+31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26602,0.238393,4.96553
414,442,53726408,326.523472911827,-25.2604430349934,21:46:05.63,-25:15:37.6,12.71,24.9275,0.0665,40.1168999114887,11.099627175286154,2.976355,0.7256,-724.36026,0.00788,25.122843,7,0.2786308858436125,3922.300048828125,-0.40269,0.0041421433737791,1.4911716145604816e+31,0.069,3.4e+32,8.6,0.025,1.4e+32,6.0,0.133,7.5e+32,14.0,0.292121,0.267653,4.93451
415,443,197598732,327.4367946618873,-41.642436413331,21:49:44.83,-41:38:32.8,10.96,46.253,0.6134,21.62776855587456,10.59215843282356,2.737506,0.63221037,-533.92105,0.00201,25.138122,3,0.1193406571899046,3916.800048828125,-0.40691,0.0066359121471205,2.388928372963403e+31,0.024,1.8999999999999998e+32,7.3,0.007,5.3e+31,6.0,0.039,3.6e+32,8.0,0.326131,0.306625,4.89789
416,444,53851254,327.870020558592,-28.1300707113931,21:51:28.80,-28:07:48.3,12.02,12.299,0.0495,81.30997829542963,8.659947774321788,2.200243,0.87908,-756.17057,0.00597,25.131177,6,0.2387472739537826,3626.0,-0.6366,0.0486027560932745,1.749699219357882e+32,0.084,1.3e+34,24.3,0.027,2.2000000000000002e+33,8.0,0.263,5.099999999999999e+34,68.0,0.55809,0.552473,4.68697
417,445,278658834,328.3950040972105,-69.3735889166937,21:53:34.80,-69:22:24.9,13.07,15.0825,0.0484,66.30333768453056,10.309545044138376,2.840621,0.93766008,-1525.18711,0.01517,52.320852,5,0.0955641930295783,3991.60009765625,-0.34911,0.0081625524561451,2.9385188842122564e+31,0.21,1.8e+33,7.6,0.046,4.4e+32,6.0,0.523,3.6e+33,14.0,0.388818,0.378803,4.83699
418,446,197757864,331.4734066686081,-37.2172187015989,22:05:53.62,-37:13:02.0,13.05,22.2854,0.0901,44.87387036004975,11.24739935530734,2.939156,0.97145271,-963.61264,0.01192,25.136733,1,0.0397824172297967,3740.800048828125,-0.53795,0.0040946826622908,1.474085758424695e+31,0.113,5.8e+32,8.0,0.113,5.8e+32,8.0,0.113,5.8e+32,8.0,0.275484,0.248915,4.95393
419,447,389051009,333.4602711938243,-63.7027804860246,22:13:50.47,-63:42:10.0,12.94,72.0956,0.0818,13.87050751282004,13.946812240421298,4.085886,0.14319584,-536.82522,0.00753,25.138122,3,0.1193406571899046,3285.5,-0.88921,0.0004709329718182,1.69535869854577e+30,0.117,4.9e+31,8.7,0.064,4.4e+31,6.0,0.151,5.6e+31,14.0,0.133847,0.108182,5.21901
420,448,197987557,334.9574034337685,-58.2714769834723,22:19:49.78,-58:16:17.3,13.78,35.9958,0.075,27.781257629804657,12.852849490378322,3.423268,0.32994521,-674.16683,0.01215,25.146456,1,0.0397670351639213,3673.9,-0.59617,0.0009847550284476,3.545118102411484e+30,0.144,1.2999999999999999e+32,8.0,0.144,1.2999999999999999e+32,8.0,0.144,1.2999999999999999e+32,8.0,0.167397,0.137979,5.13039
421,449,404449695,335.6155917557585,-78.182882957436,22:22:27.74,-78:10:58.4,13.28,28.3603,0.0473,35.26075149709129,11.9313861800414,2.998187,0.71785487,-3059.34799,0.01976,52.330575,1,0.0191092874481123,3912.800048828125,-0.40998,0.0019383737847143,6.978145624971745e+30,0.088,3.6e+32,16.0,0.088,3.6e+32,16.0,0.088,3.6e+32,16.0,0.211888,0.180884,5.04325
422,451,152875048,337.159900635593,-36.8103661288728,22:28:38.38,-36:48:37.3,13.82,31.0893,0.0704,32.16573333750006,12.486263713965492,3.252908,0.53309547,-744.2508,0.01459,25.135344,1,0.0397846156392369,3794.17,-0.5023,0.0012659440853169,4.557398707140903e+30,0.062,1.5e+32,10.0,0.062,1.5e+32,10.0,0.062,1.5e+32,10.0,0.182424,0.151986,5.09771
